order_id,customer_age,order_value,product_category,discount_percent,used_coupon,product_rating,past_purchase_count,past_return_rate,delivery_delay_days,payment_method,shipping_method,device_type,session_length_minutes,num_product_views,returned
48295,31,713.68,toys,18.99,1,3.59,9,0.0116,1,upi,express,mobile,11.46,2,0
11046,56,677.78,sports,18.78,0,4.2,9,0.2052,0,netbanking,express,mobile,7.77,1,0
6665,62,1292.88,electronics,35.63,0,3.59,7,0.3587,0,card,standard,mobile,5.4,0,0
29508,29,5766.52,electronics,10.16,0,4.23,6,0.0902,0,upi,express,desktop,7.77,2,0
22383,41,1129.1,home,12.05,0,3.42,13,0.3113,0,netbanking,standard,desktop,7.61,1,0
62860,39,669.15,beauty,7.93,0,3.57,12,0.0348,0,upi,express,desktop,4.37,0,0
70573,18,914.25,beauty,15.6,0,3.29,6,0.0411,1,cod,express,desktop,7.29,1,0
13255,47,475.94,beauty,39.28,0,4.57,7,0.3524,3,upi,standard,tablet,4.96,0,1
34968,26,636.2,beauty,21.06,0,3.07,6,0.0297,0,card,express,mobile,2.83,1,0
45851,31,992.46,home,47.38,1,2.49,10,0.0762,0,card,express,desktop,3.9,0,0
26358,27,2004.97,electronics,31.32,1,3.57,12,0.335,1,cod,standard,desktop,22.11,6,0
25718,47,1582.59,home,35.1,0,4.46,7,0.2969,0,upi,express,desktop,14.68,2,0
74033,45,1018.06,apparel,15.09,0,4.65,7,0.2004,1,wallet,express,mobile,12.18,3,0
2716,24,596.75,apparel,35.95,0,4.75,7,0.1988,3,upi,standard,mobile,6.23,0,1
56868,37,510.97,apparel,5.35,0,3.44,13,0.0983,1,netbanking,standard,mobile,8.74,0,0
65436,39,309.3,toys,15.05,1,4.0,9,0.0332,0,wallet,express,mobile,17.4,2,0
46908,33,1615.56,sports,44.9,1,4.39,6,0.0789,0,upi,express,mobile,20.75,1,0
9055,35,790.31,sports,31.33,1,4.25,4,0.226,1,netbanking,standard,mobile,5.42,1,0
29069,38,455.93,toys,17.78,0,4.88,7,0.0905,2,cod,standard,mobile,7.31,2,0
56040,51,815.32,beauty,6.29,0,4.75,7,0.2063,0,cod,standard,mobile,12.64,1,0
32910,37,315.29,toys,31.63,0,4.01,10,0.1266,1,cod,standard,mobile,6.41,0,0
39495,49,1739.04,sports,15.35,0,3.08,5,0.1563,1,upi,standard,mobile,2.96,2,0
40682,57,1950.22,home,6.32,0,4.84,7,0.2512,0,card,express,mobile,4.22,0,1
41835,46,241.59,apparel,32.46,0,3.57,4,0.419,1,upi,standard,desktop,22.12,2,1
682,34,291.81,apparel,16.91,1,3.24,6,0.3636,0,card,standard,mobile,11.87,1,1
74024,29,1027.44,beauty,29.26,0,3.1,7,0.4309,1,upi,express,tablet,10.13,0,1
65760,32,826.48,beauty,31.46,0,4.72,4,0.3692,1,netbanking,express,mobile,12.92,6,1
59840,33,2595.86,electronics,8.49,0,4.34,14,0.0903,0,upi,standard,desktop,8.77,2,0
7821,42,500.88,beauty,17.47,0,4.17,9,0.1881,0,cod,express,mobile,3.88,4,0
18413,31,355.47,toys,13.34,0,4.37,12,0.3924,2,wallet,standard,mobile,6.36,1,1
16849,55,206.68,apparel,3.86,1,4.46,8,0.3272,0,card,standard,desktop,4.72,0,0
77978,18,1515.0,apparel,26.58,0,3.69,12,0.1551,2,upi,standard,mobile,17.54,10,0
71397,51,389.81,beauty,26.88,1,4.62,8,0.252,0,upi,standard,desktop,7.49,2,0
59809,54,2005.35,electronics,6.17,0,4.6,9,0.274,0,cod,standard,desktop,3.08,0,0
41396,38,155.52,toys,19.5,0,3.01,6,0.075,2,card,standard,desktop,12.52,2,0
34919,40,833.07,home,11.64,0,4.56,7,0.1129,3,cod,standard,desktop,10.71,2,0
33250,18,632.22,toys,25.55,0,4.36,11,0.0826,1,wallet,express,mobile,4.88,2,0
8666,53,2413.02,beauty,24.27,0,4.72,12,0.1535,1,card,express,desktop,39.84,3,0
33968,32,2588.94,electronics,11.64,0,4.51,9,0.2028,2,netbanking,express,tablet,9.91,0,1
22022,36,150.0,apparel,8.03,1,3.54,8,0.1715,0,upi,standard,mobile,6.03,2,0
28350,31,3117.59,electronics,34.67,0,4.1,7,0.2179,0,card,standard,mobile,12.2,3,0
71757,20,1750.84,home,23.35,1,3.93,10,0.5637,0,cod,standard,mobile,1.91,1,0
62325,35,1275.41,sports,11.99,0,3.94,10,0.1512,3,cod,standard,desktop,18.47,1,0
48997,38,315.26,apparel,7.19,0,3.08,7,0.4972,0,cod,express,desktop,13.76,2,1
51155,54,3510.56,electronics,15.66,0,4.27,9,0.2292,2,upi,express,mobile,24.77,7,0
52819,44,440.86,sports,33.04,0,2.68,12,0.203,1,wallet,standard,tablet,15.11,1,0
47856,31,740.31,beauty,38.98,0,2.94,4,0.3989,2,cod,standard,mobile,11.49,2,1
3610,38,876.5,apparel,6.8,0,3.89,11,0.0818,1,wallet,standard,mobile,8.26,2,0
48575,29,366.84,toys,10.04,1,4.28,15,0.0837,1,netbanking,express,tablet,7.62,0,0
30318,40,8427.09,electronics,13.25,0,2.8,5,0.3754,1,cod,standard,mobile,8.01,1,0
54047,23,463.72,toys,29.26,0,3.41,3,0.0819,1,upi,standard,mobile,5.89,1,0
79098,23,7747.59,electronics,23.72,0,4.36,10,0.3504,0,netbanking,standard,mobile,8.97,1,0
62686,37,3309.35,electronics,25.35,0,4.36,10,0.285,0,card,express,desktop,8.31,2,0
64975,44,203.25,toys,19.34,1,2.88,12,0.1783,1,wallet,standard,tablet,16.53,3,1
18827,41,1119.33,home,21.9,0,3.9,6,0.626,1,card,express,mobile,7.23,0,0
42364,18,5503.58,electronics,16.11,0,4.11,9,0.4241,0,upi,standard,mobile,6.33,1,0
10946,31,1053.16,toys,3.52,0,4.71,9,0.1494,0,wallet,standard,desktop,11.27,4,0
24448,33,866.44,toys,24.86,1,4.68,10,0.5331,2,cod,standard,desktop,3.9,2,1
652,33,1092.41,sports,25.78,0,4.27,9,0.2591,3,cod,standard,mobile,3.6,0,0
26463,48,737.9,apparel,30.8,1,4.0,7,0.1106,1,netbanking,standard,mobile,20.26,2,0
5863,25,229.85,beauty,7.06,0,4.27,10,0.3917,0,wallet,express,mobile,13.61,1,0
49204,22,661.58,sports,25.04,0,4.24,10,0.1598,3,wallet,standard,mobile,21.7,3,0
14489,34,6439.89,electronics,26.72,1,3.85,10,0.0333,2,upi,standard,mobile,10.09,1,0
17826,56,1345.16,sports,37.37,0,2.28,18,0.0366,0,upi,express,mobile,4.25,2,0
61260,45,354.91,apparel,15.16,0,4.02,4,0.1307,1,cod,standard,desktop,11.51,3,0
70801,31,2160.46,electronics,25.99,0,4.19,5,0.2469,1,card,express,mobile,15.11,3,0
58313,44,2041.55,home,23.46,0,4.71,5,0.2552,0,card,standard,desktop,6.1,2,0
63804,41,1042.74,sports,33.98,1,2.9,7,0.0763,0,card,standard,mobile,6.07,3,0
24925,33,626.62,sports,12.02,0,3.75,10,0.3492,2,upi,standard,tablet,6.52,3,0
27834,41,938.8,beauty,18.85,1,3.99,6,0.3331,2,cod,standard,desktop,9.74,3,1
50266,21,273.65,toys,12.39,0,3.58,7,0.2833,0,wallet,standard,mobile,6.46,0,0
59379,30,577.95,apparel,3.69,0,2.9,6,0.2285,2,upi,standard,desktop,8.28,2,0
47890,31,3968.96,home,18.64,1,3.8,12,0.4781,1,upi,express,tablet,14.64,2,1
31973,29,358.54,beauty,39.54,0,3.05,12,0.2718,2,upi,standard,mobile,7.4,0,1
74116,18,267.31,apparel,35.8,0,4.28,5,0.1333,1,wallet,standard,desktop,18.74,5,0
59076,44,1348.41,sports,16.11,0,4.47,7,0.6807,0,card,express,mobile,17.36,5,1
33736,34,574.41,beauty,30.99,0,4.57,6,0.3154,3,upi,standard,desktop,18.77,3,0
25847,28,2165.51,electronics,23.97,0,4.38,4,0.0144,0,cod,standard,mobile,11.74,0,0
34705,51,678.41,sports,17.75,1,4.29,10,0.0511,0,upi,standard,mobile,25.74,5,0
18439,41,822.41,apparel,19.96,0,4.31,14,0.0888,1,netbanking,express,mobile,11.58,2,0
38865,33,5943.71,electronics,22.54,0,4.07,10,0.0134,0,upi,standard,mobile,10.19,1,0
45797,34,525.18,apparel,3.25,0,4.6,4,0.027,0,card,express,mobile,12.45,3,0
40230,49,1292.52,sports,19.12,0,2.96,5,0.1629,1,card,express,desktop,5.86,1,0
12402,36,1658.97,sports,29.02,0,4.26,8,0.1904,1,card,standard,mobile,7.1,2,0
13499,25,521.67,apparel,6.63,0,4.69,4,0.0212,0,upi,express,tablet,5.52,3,0
12690,43,273.01,beauty,30.4,1,3.56,14,0.1852,2,wallet,standard,tablet,28.64,4,0
1961,25,1358.95,beauty,11.41,0,4.5,10,0.0799,1,upi,standard,mobile,7.29,1,0
4418,47,637.42,apparel,24.34,0,4.42,6,0.1571,0,cod,standard,mobile,6.0,0,0
72312,30,270.75,toys,4.46,0,3.88,8,0.2378,1,upi,express,mobile,25.19,5,0
63790,54,1276.26,home,11.9,0,3.12,6,0.4275,1,upi,standard,mobile,9.2,2,1
75131,37,335.2,toys,17.08,1,4.49,4,0.4285,0,upi,express,mobile,11.6,2,0
30798,28,1240.88,toys,17.85,0,4.28,7,0.1495,0,card,express,mobile,11.11,2,0
10875,32,254.91,toys,10.44,1,4.75,11,0.1392,2,upi,standard,mobile,12.55,3,0
59837,31,1219.92,apparel,9.36,0,3.66,9,0.3683,0,card,standard,desktop,15.77,0,0
24431,54,839.51,home,23.55,0,4.04,4,0.2882,1,wallet,standard,mobile,8.02,2,0
13971,24,838.16,sports,10.01,0,2.7,10,0.1595,0,card,express,tablet,17.9,6,0
76483,41,518.03,beauty,25.22,0,4.0,5,0.4939,1,card,standard,mobile,3.48,0,1
40901,44,2442.49,sports,22.77,0,2.54,8,0.0998,0,upi,express,desktop,6.37,2,0
37016,31,208.88,toys,12.75,0,4.31,11,0.0697,2,card,standard,desktop,10.8,2,0
52155,49,231.71,toys,25.55,1,3.31,3,0.1119,1,cod,standard,mobile,5.2,2,0
40400,58,402.39,beauty,8.75,0,3.71,9,0.1052,2,upi,standard,desktop,8.66,1,0
29737,32,453.63,toys,17.33,0,3.45,4,0.2279,0,card,standard,mobile,4.43,0,0
16911,36,1330.62,home,13.04,0,3.98,7,0.2152,0,card,standard,desktop,13.13,3,0
37193,57,613.88,apparel,17.55,1,4.41,6,0.1922,3,netbanking,standard,tablet,3.68,1,1
36748,33,374.64,apparel,21.7,1,3.93,10,0.1053,0,card,express,desktop,9.09,1,0
6891,28,1341.74,beauty,27.78,0,3.44,3,0.1499,3,netbanking,standard,tablet,5.35,2,0
513,27,633.16,apparel,12.51,1,3.89,11,0.1884,4,cod,standard,mobile,19.16,3,1
41969,27,331.49,toys,16.3,0,4.25,11,0.0886,1,netbanking,standard,tablet,14.41,3,0
2301,50,395.8,toys,28.98,0,3.58,12,0.0345,1,upi,standard,mobile,12.93,2,0
23002,57,1605.44,apparel,16.34,1,3.96,10,0.1717,3,card,standard,mobile,14.25,2,0
27041,31,703.75,toys,22.65,0,4.55,8,0.0379,1,netbanking,express,desktop,16.71,4,0
15997,43,933.86,toys,22.11,0,3.71,8,0.2567,6,upi,standard,mobile,9.11,1,1
76584,24,526.45,sports,18.51,0,3.06,8,0.259,1,wallet,express,tablet,11.12,3,1
25901,32,1181.44,home,42.36,1,4.09,11,0.0391,2,netbanking,standard,desktop,3.41,1,0
36700,48,1043.11,beauty,12.03,0,3.99,5,0.019,0,card,express,mobile,22.23,3,0
14305,20,488.2,toys,29.93,1,4.34,3,0.0304,0,upi,express,mobile,18.55,0,0
18315,41,405.36,apparel,7.0,0,4.67,6,0.0313,0,wallet,standard,mobile,9.76,2,0
63849,54,4039.07,electronics,12.86,1,2.9,9,0.1772,3,cod,standard,mobile,18.52,4,0
9845,55,335.22,apparel,15.57,0,4.65,9,0.393,1,upi,standard,mobile,21.23,2,1
50608,19,463.74,apparel,15.13,0,3.38,6,0.1607,1,upi,standard,desktop,10.3,1,0
27035,23,1095.07,home,10.69,0,3.1,4,0.0442,0,upi,express,mobile,5.85,2,0
31463,50,1239.48,home,16.67,0,3.15,5,0.1592,2,wallet,standard,mobile,14.97,1,0
10994,29,1365.71,apparel,25.43,0,3.77,4,0.5026,1,cod,standard,mobile,11.1,4,1
32714,64,1757.36,home,28.59,0,3.43,7,0.138,0,card,standard,mobile,7.11,2,0
64631,25,609.58,beauty,11.56,1,4.76,7,0.3057,1,upi,standard,desktop,4.89,0,0
51366,39,1767.01,home,13.12,1,4.51,7,0.1995,0,upi,express,mobile,15.28,3,0
15177,49,1663.7,electronics,6.58,0,3.76,6,0.1828,0,card,standard,tablet,27.96,3,0
9310,29,1660.32,beauty,22.14,0,4.11,3,0.3167,0,upi,standard,mobile,8.56,3,0
40701,55,5009.1,electronics,46.08,0,4.24,10,0.4207,0,wallet,standard,desktop,13.07,0,1
59638,45,198.02,apparel,19.44,0,4.11,8,0.1947,1,upi,express,desktop,2.69,0,1
71041,44,200.0,apparel,29.55,1,4.09,12,0.0776,2,cod,standard,mobile,8.49,5,1
51287,43,518.54,apparel,18.08,1,3.02,8,0.1209,2,wallet,standard,desktop,5.75,0,0
1122,37,351.35,apparel,11.94,0,4.05,10,0.2201,2,wallet,standard,mobile,18.97,3,0
69144,32,602.85,beauty,34.07,1,4.79,6,0.3449,0,card,express,mobile,3.35,1,1
33172,29,806.01,apparel,11.7,0,3.26,7,0.1869,1,card,standard,mobile,4.47,0,1
37418,37,585.11,beauty,16.59,0,4.29,5,0.239,1,card,express,desktop,13.79,3,0
5467,41,1683.91,sports,18.57,1,3.76,10,0.2081,1,netbanking,standard,desktop,8.97,1,0
12600,43,2154.71,electronics,29.97,0,3.91,8,0.0609,0,netbanking,express,desktop,21.12,4,0
29294,37,340.55,apparel,12.3,0,2.83,6,0.1276,1,cod,standard,mobile,9.84,1,0
10993,42,2245.95,home,17.14,0,4.66,6,0.3043,2,upi,express,mobile,7.99,1,0
67071,39,355.32,beauty,17.33,1,4.66,10,0.1123,1,upi,standard,mobile,13.68,2,0
63006,34,781.91,beauty,14.96,0,4.17,7,0.5178,0,upi,standard,mobile,4.01,1,1
74187,46,1057.85,sports,47.58,1,3.7,9,0.0653,0,card,express,mobile,6.5,1,0
60071,33,355.64,toys,31.72,1,4.04,9,0.4698,0,card,express,mobile,7.79,2,1
22201,19,980.54,sports,8.95,0,4.31,7,0.2045,1,cod,express,desktop,9.25,2,0
52450,26,200.14,toys,36.17,0,3.81,12,0.0815,0,card,express,desktop,7.78,1,0
26041,18,340.98,apparel,52.42,0,2.65,11,0.1186,0,upi,standard,mobile,18.35,2,0
37370,44,1791.96,home,8.4,0,2.49,10,0.1256,0,netbanking,standard,mobile,5.7,1,0
37083,18,773.23,toys,21.45,0,2.97,7,0.478,1,wallet,standard,desktop,11.0,3,1
75802,41,496.26,beauty,3.76,0,3.79,6,0.1822,0,upi,express,mobile,6.32,0,0
41949,36,438.26,apparel,4.88,0,3.49,8,0.3253,1,cod,standard,mobile,10.59,3,1
71704,55,4374.13,electronics,12.46,0,4.64,9,0.1446,0,card,standard,tablet,10.99,1,0
73703,48,354.67,apparel,42.22,1,4.14,7,0.1392,1,upi,standard,mobile,4.55,2,0
42063,49,815.35,sports,34.21,0,2.74,1,0.1776,1,upi,standard,mobile,10.71,3,0
40238,34,754.71,toys,28.0,1,4.36,7,0.1401,0,wallet,express,mobile,15.44,0,0
6737,43,538.18,apparel,6.4,0,4.26,10,0.2284,1,upi,express,mobile,11.58,3,0
51008,46,3625.64,electronics,44.23,0,4.39,7,0.4159,4,card,standard,mobile,6.84,0,1
67277,25,1576.22,sports,26.24,0,4.39,8,0.1806,1,wallet,standard,desktop,6.38,3,0
16337,38,581.7,apparel,25.37,0,3.83,9,0.0885,4,upi,standard,mobile,10.23,2,0
27891,53,3771.5,electronics,10.41,0,4.18,8,0.2579,0,upi,express,mobile,26.74,3,0
23716,40,288.78,apparel,32.0,1,2.41,5,0.0379,2,upi,standard,mobile,9.34,2,0
51618,27,386.21,apparel,29.03,0,4.6,9,0.2813,1,upi,express,mobile,5.98,0,1
79633,46,501.56,beauty,31.74,0,4.2,7,0.1217,2,upi,standard,mobile,12.55,1,0
21582,22,351.5,sports,13.3,0,3.89,4,0.2917,2,upi,standard,mobile,11.62,2,0
54374,30,473.82,toys,4.98,0,3.36,11,0.1791,0,wallet,standard,mobile,17.52,3,0
7042,59,598.24,apparel,10.73,0,3.83,9,0.1193,1,cod,standard,mobile,10.89,4,0
65131,34,6877.14,electronics,17.59,0,4.38,4,0.1369,0,wallet,standard,mobile,7.02,3,0
42547,46,2997.52,home,20.3,1,4.52,5,0.1231,0,cod,standard,desktop,7.28,1,0
68777,26,483.65,beauty,15.48,0,3.47,11,0.1601,1,card,standard,tablet,9.06,1,0
38027,46,1133.92,toys,43.13,1,3.92,10,0.0981,2,upi,standard,mobile,9.71,2,1
68939,31,2093.25,electronics,11.27,0,3.2,8,0.2545,2,card,standard,desktop,3.51,1,0
54688,29,13653.98,electronics,5.84,0,4.21,13,0.1411,0,upi,standard,mobile,10.75,2,0
55948,25,1214.12,home,4.25,1,4.88,8,0.0996,0,upi,standard,mobile,10.42,2,0
67186,43,981.56,apparel,18.13,1,4.35,4,0.1093,2,card,standard,tablet,7.87,2,0
7468,67,1452.37,apparel,22.29,1,3.53,8,0.0475,1,netbanking,express,desktop,7.52,0,0
40909,44,1720.39,home,3.02,0,4.64,8,0.1181,0,upi,express,mobile,3.18,1,0
15825,42,7730.41,electronics,9.16,0,3.39,7,0.3695,0,upi,standard,mobile,31.07,6,0
20102,54,585.34,toys,23.7,0,3.81,6,0.2692,2,wallet,standard,desktop,10.51,3,0
20278,42,912.15,apparel,29.43,0,4.29,5,0.4208,2,upi,standard,mobile,12.67,2,1
6794,38,806.6,home,19.25,0,3.81,13,0.2846,0,upi,standard,mobile,7.37,0,1
78810,41,436.61,apparel,36.79,1,4.26,9,0.3243,1,card,standard,mobile,15.49,3,1
79898,52,597.51,sports,42.53,1,4.55,8,0.4603,1,cod,standard,mobile,7.4,4,1
38308,39,1542.59,home,18.66,1,4.77,5,0.2014,3,netbanking,standard,desktop,14.71,4,0
36194,21,485.56,beauty,31.43,0,4.53,6,0.0317,0,upi,standard,mobile,2.65,0,0
74399,29,1336.71,sports,21.13,0,3.92,6,0.2128,1,cod,standard,mobile,20.59,2,1
67984,57,283.64,apparel,14.93,0,3.81,12,0.2631,2,upi,standard,tablet,6.14,1,0
12669,41,2068.68,electronics,18.77,0,3.23,5,0.5107,0,cod,express,mobile,7.77,1,0
44799,29,6578.93,electronics,11.48,1,4.35,4,0.3134,2,card,standard,desktop,4.3,1,0
36740,31,1164.42,toys,30.91,1,3.91,7,0.1326,2,cod,standard,desktop,14.6,3,1
66589,33,688.66,toys,12.93,0,2.93,9,0.158,2,netbanking,standard,mobile,9.59,0,1
62162,37,150.0,toys,9.06,0,3.32,10,0.2724,0,wallet,express,desktop,12.88,5,1
31235,41,1550.94,home,20.88,0,4.33,6,0.1134,0,cod,standard,mobile,8.9,1,0
32069,35,316.73,apparel,15.37,0,4.14,2,0.087,2,card,standard,mobile,10.33,2,0
30197,45,324.59,beauty,20.3,0,3.77,11,0.1081,1,card,standard,mobile,27.9,6,0
15573,36,8476.81,electronics,9.94,0,3.75,8,0.2751,0,upi,express,mobile,5.79,2,0
76344,40,250.09,toys,8.65,0,4.15,5,0.1674,0,cod,express,mobile,5.98,4,0
7667,31,1002.75,sports,15.84,0,3.88,7,0.1335,1,upi,standard,mobile,6.12,0,0
31596,35,1340.74,sports,51.21,0,3.43,4,0.1702,0,wallet,express,mobile,7.36,0,0
70086,18,309.38,beauty,20.66,0,3.89,11,0.3618,3,cod,standard,mobile,9.18,1,0
66732,46,3103.37,electronics,27.84,1,3.99,14,0.0632,0,upi,standard,mobile,6.85,1,0
11311,38,6315.3,electronics,32.3,0,4.15,5,0.457,1,upi,standard,tablet,6.72,0,1
37320,42,163.67,toys,19.55,0,2.98,8,0.1608,0,cod,express,mobile,4.88,3,1
39814,41,618.48,apparel,18.99,1,3.72,10,0.1472,1,card,standard,mobile,12.34,4,0
60860,23,340.74,apparel,8.29,0,3.97,9,0.224,2,card,express,mobile,11.8,2,0
1176,52,477.03,sports,11.98,1,4.4,8,0.2285,0,upi,express,mobile,21.97,5,0
11462,18,2997.79,electronics,12.77,0,4.9,6,0.093,0,wallet,standard,mobile,4.56,0,0
51990,29,841.35,home,19.19,1,4.31,10,0.3854,2,card,standard,desktop,5.39,2,0
67298,36,636.93,apparel,14.87,0,3.73,12,0.5781,1,card,express,desktop,22.8,4,1
66001,47,584.4,beauty,28.04,0,4.19,10,0.0953,1,upi,standard,desktop,10.49,1,0
79844,20,3110.39,electronics,17.7,0,3.83,10,0.0192,2,upi,standard,mobile,13.11,3,0
29886,49,259.74,toys,59.97,1,4.26,12,0.2654,3,cod,standard,mobile,13.26,2,0
78359,34,465.25,apparel,12.64,0,4.66,7,0.2782,3,card,standard,desktop,19.9,4,1
40229,53,1397.97,home,27.97,1,4.04,5,0.3141,3,upi,standard,desktop,13.53,2,1
77798,40,666.35,apparel,5.1,0,4.83,5,0.4905,2,netbanking,standard,mobile,13.74,3,1
63516,47,3718.4,electronics,22.83,0,4.65,4,0.1645,1,upi,express,mobile,4.07,0,0
42285,61,1886.74,home,31.03,0,4.52,6,0.1703,3,upi,standard,desktop,8.74,1,0
48073,24,3774.25,electronics,6.28,0,3.65,6,0.0413,2,card,standard,mobile,5.34,1,0
41721,32,1281.42,home,18.76,0,3.66,9,0.2628,1,netbanking,standard,mobile,10.58,2,0
533,26,9519.38,electronics,11.87,0,2.4,9,0.0317,1,netbanking,standard,desktop,12.51,4,0
138,44,3535.67,home,14.46,0,4.24,12,0.1093,3,cod,standard,desktop,5.68,1,0
79733,49,634.86,sports,30.41,0,3.44,4,0.1258,0,cod,standard,desktop,8.72,0,0
8351,42,150.0,toys,5.72,0,2.84,6,0.2407,1,cod,standard,mobile,8.37,1,1
62659,43,550.2,sports,14.82,0,4.11,6,0.2076,1,wallet,standard,mobile,5.47,1,0
2609,39,404.01,beauty,10.3,0,4.56,4,0.1724,0,cod,express,mobile,7.58,0,0
64243,49,1116.82,home,29.52,1,4.58,6,0.222,2,card,standard,mobile,5.16,1,0
12342,49,610.82,toys,6.08,0,4.88,6,0.2527,2,upi,standard,desktop,9.87,0,0
16173,44,1801.14,electronics,12.85,0,4.24,10,0.303,4,card,standard,mobile,3.4,0,0
41246,30,677.98,sports,22.69,0,4.1,7,0.2475,3,wallet,standard,mobile,7.01,2,0
66291,54,1285.58,beauty,8.02,0,4.26,4,0.274,0,upi,standard,desktop,20.4,0,0
51509,47,4101.63,electronics,19.39,0,4.07,6,0.0633,2,upi,standard,desktop,7.83,0,0
36733,33,601.27,apparel,44.67,1,4.45,7,0.119,2,cod,express,mobile,3.48,0,0
12331,54,8014.09,electronics,19.95,1,4.69,8,0.2606,1,card,standard,desktop,15.39,1,1
54965,20,3060.09,electronics,12.36,0,3.65,10,0.0789,0,upi,express,desktop,16.97,4,0
41087,28,428.68,apparel,13.07,0,2.71,7,0.2922,1,card,standard,tablet,8.97,0,0
36072,55,1633.8,home,14.25,0,3.17,10,0.2736,0,cod,standard,mobile,8.63,1,0
61947,63,688.61,sports,9.94,0,3.33,7,0.1397,0,upi,standard,mobile,3.51,0,0
9683,48,557.73,toys,25.16,0,3.95,9,0.1325,0,wallet,express,mobile,5.71,3,0
75045,33,428.44,apparel,31.25,1,4.05,7,0.1712,4,wallet,standard,mobile,8.34,1,0
12523,18,359.13,toys,4.96,0,4.24,11,0.1712,1,upi,standard,desktop,19.66,5,0
2976,24,1161.13,sports,8.84,0,4.3,9,0.2496,1,card,standard,desktop,13.52,2,0
66415,34,650.25,apparel,20.39,0,4.46,12,0.1218,2,netbanking,standard,mobile,11.64,2,0
20519,30,517.07,toys,34.39,0,4.22,12,0.2529,0,wallet,express,mobile,10.43,5,0
57380,51,1753.39,sports,8.72,0,4.02,9,0.1738,2,cod,standard,desktop,3.65,0,0
43686,46,2498.11,electronics,24.47,0,3.45,14,0.0119,0,cod,express,desktop,13.97,1,0
46308,55,257.16,toys,24.66,1,4.45,7,0.329,3,cod,standard,tablet,7.68,2,1
1994,48,642.77,apparel,4.38,0,3.94,11,0.128,1,wallet,standard,mobile,6.95,3,0
69054,23,1016.84,beauty,10.66,0,4.86,8,0.0729,1,upi,express,mobile,10.26,5,0
29621,57,706.82,apparel,38.57,1,4.79,9,0.5033,1,wallet,express,mobile,3.82,0,1
30089,29,471.18,apparel,6.17,1,3.09,7,0.2093,1,cod,standard,desktop,7.93,4,1
48158,36,514.2,apparel,9.75,0,4.44,4,0.0373,0,upi,express,tablet,10.27,0,0
46524,34,1410.79,home,5.09,0,2.97,7,0.0784,1,card,standard,tablet,10.67,3,0
75814,39,150.0,toys,16.37,1,4.05,11,0.3798,1,cod,standard,mobile,12.03,1,0
11099,36,299.55,apparel,11.99,0,2.89,6,0.2641,3,netbanking,standard,mobile,25.01,2,0
40785,20,6358.44,electronics,12.51,0,3.75,5,0.0237,2,upi,standard,mobile,6.62,0,0
33334,40,978.7,beauty,47.98,1,4.79,8,0.4608,1,upi,standard,desktop,9.94,4,1
68341,49,580.3,apparel,6.24,0,4.51,8,0.147,2,cod,standard,mobile,22.8,3,0
34241,50,692.45,toys,10.42,0,2.92,10,0.1203,1,upi,standard,mobile,3.48,1,0
22385,54,357.56,toys,23.65,0,3.98,12,0.1605,1,wallet,standard,mobile,14.93,4,0
26932,55,720.89,beauty,19.88,1,4.79,9,0.3275,0,cod,express,desktop,4.72,0,1
65242,34,521.44,sports,22.11,1,4.1,6,0.0633,0,card,standard,mobile,2.12,3,0
34171,32,2565.25,home,17.57,0,3.87,14,0.2826,1,wallet,standard,mobile,14.73,3,0
32361,31,422.53,toys,22.54,0,3.31,11,0.3754,1,cod,express,mobile,22.35,6,0
56433,41,561.07,beauty,1.57,0,4.51,3,0.0543,2,card,standard,desktop,5.85,1,0
540,26,780.91,sports,47.15,0,4.57,6,0.1809,1,cod,standard,mobile,8.22,0,0
73977,23,302.75,home,24.3,0,3.8,6,0.0645,4,upi,standard,desktop,6.58,1,0
79324,36,571.93,apparel,39.14,0,4.42,6,0.0794,1,wallet,standard,mobile,9.95,4,0
15276,59,1068.52,sports,25.02,0,4.31,4,0.1424,0,netbanking,express,desktop,16.75,1,0
71552,70,1029.3,apparel,27.02,1,3.94,7,0.199,0,wallet,express,mobile,21.27,3,0
57639,41,280.48,apparel,5.16,0,3.61,8,0.2256,0,upi,express,mobile,8.56,0,0
54703,58,659.14,toys,36.69,0,3.4,6,0.1172,4,cod,standard,mobile,5.09,0,0
18881,36,4745.43,electronics,12.29,1,3.76,6,0.1835,2,card,standard,mobile,16.72,0,0
26065,53,7847.36,electronics,4.84,0,3.25,7,0.2109,0,upi,express,mobile,5.38,2,0
51770,33,1302.63,sports,38.89,0,3.87,5,0.1531,0,upi,standard,mobile,4.21,2,0
54947,46,486.71,home,12.27,0,3.39,3,0.11,1,wallet,standard,mobile,18.83,5,0
32132,37,3908.76,electronics,16.5,0,3.56,17,0.4607,2,upi,standard,mobile,20.34,1,0
33813,46,281.29,toys,30.4,1,3.43,9,0.2014,2,cod,express,mobile,9.42,2,1
36176,37,1075.91,sports,21.39,1,3.69,8,0.2353,2,card,standard,mobile,5.96,1,0
43229,37,377.18,apparel,31.84,0,3.21,2,0.1918,2,wallet,standard,desktop,37.0,10,1
32830,39,3047.32,electronics,36.23,0,3.21,6,0.0203,2,card,standard,desktop,6.39,2,0
68816,57,351.07,apparel,31.53,0,4.74,10,0.1307,1,upi,standard,mobile,17.19,1,0
